#Plot cover is canopy cover and totals >100% because of layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# In 2025 For all collectors except Jane, ""Grass"" plot cover includes all grass-like monocots like grasses, sedges, bulrushes, rushes, though 100% is max listed under ""grass"" these are often multi-layered within the plot.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Jane only included true grasses in ""Grass"" cover and sedges/rushes as a separate type of cover. these should be adjusted for consistency.  one approach could be adding grass + sedge/rush, but overlapping layers could make the total grass cover > 100%. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# ""Thatch"" includes mulch and non-bare but non-vegetated ground cover visible at soil level",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Field_2022,Field_2025,Collector,ELU Name,ELU (y/n),Production (y/n),previous_disturbance,wet_area,Plot,graminoids_inclusive,invasive_grass,sedges_rushes,sedges,rushes,woody_inclusive,woody_invasive,forb_inclusive,invasive_forb,legume_forb,flowering_forb,bare,thatch,canopy,max_height_cm,standing_water,multiflora,cherry,thistle,loosestrife,hawthorne,buckthorn,bedstraw,plantain,reed_canarygrass,pokeweed,barberry,dewberry,poison_ivy,honeysuckle,knapweed,milkweed,chervil,goldenrod,marsh_pea,pepperweed,cypress_spurge,bittersweet,swallowwort,garlic_mustard,common_reed,winter_bittercress,Notes
6/11/25,Broad Meadow,Broad Meadow,Brett,Broad Meadow,y,n,,n,17,100,75,,,,0,,90,0,30,5,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/25,Broad Meadow,Broad Meadow,Brett,Broad Meadow,y,n,,n,18,100,50,,,,0,,75,60,15,15,0,15,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/25,Broad Meadow,Broad Meadow,Brett,Broad Meadow,y,n,,n,19,100,90,,,,0,,90,5,0,10,0,5,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/25,Broad Meadow,Broad Meadow,Brett,Broad Meadow,y,n,,n,20,100,100,,,,0,,75,0,0,0,0,10,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/25,Broad Meadow,Broad Meadow,Brett,Broad Meadow,y,n,,n,,74.25,41.5,,,,13.5,,55.75,6.75,9,17.05,2.5,16.75,0,88.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/25,Broad Meadow,Broad Meadow,Brett,Broad Meadow,y,n,,n,,74.25,41.5,,,,13.5,,55.75,6.75,9,17.05,2.5,16.75,0,88.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,1,90,,,,,0,,30,0,5,1,5,5,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,2,85,,,,,0,,25,0,15,1,1,5,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,3,95,,,,,0,,40,0,35,10,0,5,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,4,65,,,,,0,,40,0,1,15,30,20,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,5,95,,,,,0,,80,0,75,40,0,2,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,6,90,,,,,0,,50,0,30,8,5,5,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,7,50,,,,,0,,50,0,20,15,0,20,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,8,90,,,,,0,,50,0,25,5,0,15,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,9,30,,,,,0,,80,0,1,80,5,5,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,10,90,,,,,1,,20,0,15,0,5,5,0,74,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,11,80,,,,,0,,95,5,5,1,0,1,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,12,90,,,,,0,,65,0,5,5,5,5,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,13,80,,,,,0,,80,0,60,5,0,0,0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,14,90,,,,,0,,5,0,3,2,5,5,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,15,75,,,,,0,,40,0,5,0,0,15,80,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,16,75,,,,,0,,40,0,10,0,20,20,90,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,17,75,,,,,0,,75,0,5,2,5,15,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,18,90,,,,,0,,80,0,75,1,1,1,25,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,19,60,,,,,0,,60,0,1,0,0,30,0,85,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,,78.68,,,,,0.05,,52.89,0.26,20.58,10.05,4.58,9.42,10.26,74.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/25,GP1,GP1A,Alejandro,Great Pasture,y,y,,,,78.68,,,,,0.05,,52.89,0.26,20.58,10.05,4.58,9.42,10.26,74.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,1,100,0,40,,,0,,60,0,0,0,0,10,5,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,2,100,0,5,,,30,,0,0,0,0,0,10,0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,3,90,0,0,,,0,,50,30,0,5,5,15,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,4,75,0,0,,,0,,50,25,0,10,0,30,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,5,75,75,1,,,0,,90,0,0,0,10,15,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,6,100,0,0,,,0,,25,0,0,0,0,5,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,7,90,0,0,,,1,,20,0,5,0,0,30,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,8,60,0,0,,,0,,40,0,30,0,0,30,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,9,75,0,0,,,0,,75,0,0,15,0,15,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,10,50,0,5,,,0,,60,0,10,10,1,20,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,11,50,0,0,,,5,,80,0,15,40,0,30,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,12,80,0,0,,,0,,75,0,15,30,0,15,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,13,90,0,0,,,0,,90,0,40,40,0,5,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,14,75,0,0,,,0,,80,5,0,25,0,40,80,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,15,100,0,0,,,15,,40,0,20,20,0,10,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,,80.66666667,5,3.4,,,3.4,,55.66666667,4,9,13,1.066666667,18.67,11,85.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/25,GP8,GP8C,Brett,Great Pasture West,y,n,,,,80.66666667,5,3.4,,,3.4,,55.66666667,4,9,13,1.066666667,18.67,11,85.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,1,75,75,,,,0,,0,0,0,0,0,5,0,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,2,30,30,,,,0,,5,0,0,0,0,75,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,3,100,100,,,,0,,30,0,0,0,0,15,0,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,4,60,50,,,,1,,50,5,0,0,0,5,0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,5,50,50,,,,0,,30,0,0,0,0,75,0,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,6,90,90,,,,0,,15,0,0,0,0,10,0,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,7,50,50,,,,0,,0,0,0,0,10,50,0,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,8,60,40,,,,0,,15,0,0,0,10,20,0,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,9,90,90,,,,0,,0,0,0,0,0,30,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,10,90,90,,,,0,,30,0,0,0,0,30,0,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,11,80,80,,,,0,,0,0,0,0,0,20,0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,12,90,90,,,,0,,0,0,0,0,25,20,0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,13,100,100,,,,0,,0,0,0,0,0,15,0,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,14,75,75,,,,0,,0,0,0,0,0,60,0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,15,90,90,,,,0,,0,0,0,0,0,20,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,16,75,75,,,,0,,0,0,0,0,0,40,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,17,90,90,,,,0,,5,5,0,0,0,30,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,18,75,75,,,,0,,0,0,0,0,10,40,0,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,19,30,15,,,,0,,0,0,0,0,25,60,0,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,20,80,80,,,,0,,0,0,0,0,5,20,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,,74,71.75,,,,0.05,,9,0.5,0,0,4.25,32,0,150.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Long Causeway,Long Causeway,Brett,Long Causeway Field,y,n,,,,74,71.75,,,,0.05,,9,0.5,0,0,4.25,32,0,150.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,1,95,95,0,,,0,,0,0,0,0,1,40,0,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,2,5,5,90,,,0,,10,0,0,5,0,15,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,3,0,0,100,,,0,,15,0,0,5,0,40,0,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,4,0,0,60,,,40,,30,0,0,0,0,10,0,93,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,5,85,0,0,,,70,,15,0,10,10,0,5,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,6,75,0,0,,,0,,45,0,25,30,0,0,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,7,85,0,30,,,0,,20,0,1,0,0,0,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,8,5,0,100,,,0,,2,0,2,0,0,20,0,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,9,0,0,80,,,0,,30,0,0,2,0,15,0,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,10,75,0,30,,,0,,10,0,5,0,0,0,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,11,65,0,75,,,0,,10,1,1,5,0,50,0,104,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,12,85,0,30,,,0,,30,0,15,25,0,40,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,13,90,0,20,,,0,,50,0,40,40,0,30,0,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,14,100,0,60,,,0,,30,0,0,0,0,0,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,15,80,0,80,,,0,,75,5,5,10,0,15,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,16,50,0,50,,,0,,60,1,0,0,0,50,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,17,75,0,85,,,0,,30,0,0,1,5,15,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,18,5,0,100,,,0,,5,0,0,1,0,0,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,19,75,0,10,,,0,,50,0,0,3,25,5,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,20,20,0,95,,,0,,25,0,0,0,5,0,0,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,,53.5,5,54.75,,,5.5,,27.1,0.35,5.2,6.85,1.8,17.5,0,105.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/25,GP1,GP1B,Jane,Great Pasture,y,y,,y,,53.5,5,54.75,,,5.5,,27.1,0.35,5.2,6.85,1.8,17.5,0,105.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,1,30,30,N/A,,,0,,20,20,0,0,0,75,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,2,50,50,N/A,,,0,,0,0,0,0,0,75,0,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,3,40,5,N/A,,,0,,0,0,0,0,30,50,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,4,75,50,N/A,,,0,,0,0,0,0,0,60,0,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,5,90,90,N/A,,,0,,0,0,0,0,0,20,0,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,6,90,75,N/A,,,0,,0,0,0,0,40,10,0,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,7,80,80,N/A,,,0,,10,0,0,0,30,30,0,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,8,75,75,N/A,,,0,,0,0,0,0,5,30,0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,9,90,60,N/A,,,0,,15,10,0,0,0,30,0,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,10,75,75,N/A,,,0,,5,0,5,0,0,30,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,11,90,50,N/A,,,0,,100,15,5,0,0,0,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,12,80,50,N/A,,,0,,80,15,0,0,0,15,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,13,40,15,N/A,,,0,,60,20,0,0,0,40,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,14,90,60,N/A,,,0,,40,25,0,0,0,15,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,15,75,75,N/A,,,0,,50,5,0,0,0,40,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,16,75,40,N/A,,,0,,40,0,0,0,0,40,0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,17,40,30,N/A,,,0,,10,0,0,0,0,75,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,18,80,60,N/A,,,0,,0,0,0,0,0,50,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,19,90,75,N/A,,,0,,10,1,0,0,0,15,0,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Pond,Pond,Brett,Horse Field South,y,n,,,20,90,80,N/A,,,0,,0,0,0,0,0,20,0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,1,50,0,,,,0,,5,0,0,0,0,60,0,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,2,90,40,,,,0,,40,0,0,0,0,20,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,3,90,75,,,,0,,60,0,20,5,0,10,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,4,100,50,,,,1,,0,0,0,0,10,0,0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,5,75,40,,,,0,,80,0,75,30,0,20,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,6,75,20,,,,0,,30,0,20,5,0,25,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,7,100,20,,,,0,,40,0,0,0,0,5,0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,8,100,20,,,,0,,75,0,30,5,0,10,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,9,90,80,,,,0,,50,0,30,0,0,25,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,10,90,60,,,,0,,90,0,50,10,0,15,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,11,100,90,,,,0,,75,0,50,0,0,10,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,12,80,50,,,,0,,75,0,40,1,0,15,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,13,100,75,,,,0,,75,40,0,0,0,5,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,14,75,75,,,,0,,100,5,5,5,0,10,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,15,50,20,,,,0,,60,30,5,0,0,40,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,16,30,30,,,,5,,60,0,0,0,0,50,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,17,75,75,,,,0,,40,35,0,0,0,30,0,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,18,100,50,,,,0,,5,0,0,0,0,5,0,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,19,100,0,,,,0,,90,25,0,0,0,30,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/25,Williams Central,Williams Central,Brett,Williams Central,y,n,,,20,20,0,,,,0,,90,5,0,0,0,20,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,1,15,0,0,,,30,,40,0,25,1,0,85,10,60,,8,,,,15,7,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,2,65,0,5,,,30,,10,0,0,0,1,25,0,93,,,,,,5,15,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,3,35,0,1,,,2,,10,0,10,10,1,85,10,60,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,4,75,0,30,,,0,,60,0,50,25,0,20,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,5,95,1,30,,,2,,90,1,30,25,0,0,0,125,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,6,80,0,50,,,25,,50,0,15,5,0,10,0,95,,,,,,25,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,7,90,0,40,,,0,,30,0,25,10,0,0,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,8,50,0,50,,,0,,75,0,20,20,0,10,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,9,75,0,35,,,0,,60,50,0,0,0,0,0,130,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,10,75,0,25,,,0,,85,0,80,70,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,11,25,0,80,,,1,,50,0,40,2,0,10,0,118,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,12,60,0,90,,,0,,50,0,0,0,0,15,0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,13,80,0,40,,,0,,75,0,0,0,0,0,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,14,50,0,5,,,0,,95,0,90,90,0,0,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/25,GP2,GP2A,Jane,Great Pasture,y,y,,y,15,0,0,60,,,0,,75,0,0,20,0,90,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
